split,city,filename,image_width,image_height,person_10_proportion,person_11_proportion,person_12_proportion,person_13_proportion,person_14_proportion,person_15_proportion,person_16_proportion,person_17_proportion,person_18_proportion,person_19_proportion,person_1_proportion,person_20_proportion,person_21_proportion,person_22_proportion,person_23_proportion,person_24_proportion,person_25_proportion,person_26_proportion,person_27_proportion,person_28_proportion,person_29_proportion,person_2_proportion,person_30_proportion,person_31_proportion,person_32_proportion,person_33_proportion,person_34_proportion,person_35_proportion,person_36_proportion,person_37_proportion,person_38_proportion,person_39_proportion,person_3_proportion,person_40_proportion,person_41_proportion,person_42_proportion,person_43_proportion,person_44_proportion,person_45_proportion,person_46_proportion,person_47_proportion,person_48_proportion,person_49_proportion,person_4_proportion,person_50_proportion,person_51_proportion,person_52_proportion,person_53_proportion,person_54_proportion,person_55_proportion,person_56_proportion,person_57_proportion,person_58_proportion,person_59_proportion,person_5_proportion,person_60_proportion,person_61_proportion,person_62_proportion,person_63_proportion,person_64_proportion,person_65_proportion,person_66_proportion,person_67_proportion,person_68_proportion,person_69_proportion,person_6_proportion,person_70_proportion,person_71_proportion,person_72_proportion,person_73_proportion,person_74_proportion,person_75_proportion,person_76_proportion,person_77_proportion,person_78_proportion,person_79_proportion,person_7_proportion,person_80_proportion,person_81_proportion,person_82_proportion,person_83_proportion,person_84_proportion,person_85_proportion,person_86_proportion,person_87_proportion,person_88_proportion,person_89_proportion,person_8_proportion,person_90_proportion,person_91_proportion,person_92_proportion,person_93_proportion,person_94_proportion,person_95_proportion,person_9_proportion,building_10_proportion,building_11_proportion,building_12_proportion,building_13_proportion,building_14_proportion,building_15_proportion,building_16_proportion,building_17_proportion,building_18_proportion,building_19_proportion,building_1_proportion,building_20_proportion,building_2_proportion,building_3_proportion,building_4_proportion,building_5_proportion,building_6_proportion,building_7_proportion,building_8_proportion,building_9_proportion,car_10_proportion,car_11_proportion,car_12_proportion,car_13_proportion,car_14_proportion,car_15_proportion,car_16_proportion,car_17_proportion,car_18_proportion,car_19_proportion,car_1_proportion,car_20_proportion,car_21_proportion,car_22_proportion,car_23_proportion,car_24_proportion,car_25_proportion,car_26_proportion,car_27_proportion,car_28_proportion,car_29_proportion,car_2_proportion,car_30_proportion,car_31_proportion,car_32_proportion,car_33_proportion,car_34_proportion,car_35_proportion,car_36_proportion,car_37_proportion,car_38_proportion,car_39_proportion,car_3_proportion,car_40_proportion,car_41_proportion,car_42_proportion,car_43_proportion,car_44_proportion,car_45_proportion,car_46_proportion,car_47_proportion,car_48_proportion,car_49_proportion,car_4_proportion,car_50_proportion,car_51_proportion,car_52_proportion,car_53_proportion,car_54_proportion,car_55_proportion,car_56_proportion,car_57_proportion,car_5_proportion,car_6_proportion,car_7_proportion,car_8_proportion,car_9_proportion
val,frankfurt,frankfurt_000000_022797_gtFine,2048,1024,,,,,,,,,,,0.000299,,,,,,,,,,,0.000049,,,,,,,,,,,0.000081,,,,,,,,,,,0.000030,,,,,,,,,,,0.003357,,,,,,,,,,,0.002458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146660,,0.155516,,,,,,,,0.000890,0.003755,0.003278,0.008057,,,,,,,0.000235,,,,,,,,,,,0.000216,,,,,,,,,,,0.000196,,,,,,,,,,,0.026958,,,,,,,,,0.003643,0.000835,0.005979,0.000355,0.000414
val,frankfurt,frankfurt_000001_000538_gtFine,2048,1024,,,,,,,,,,,0.001238,,,,,,,,,,,0.000622,,,,,,,,,,,0.001093,,,,,,,,,,,0.000988,,,,,,,,,,,0.000718,,,,,,,,,,,0.003736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.431475,,,,,,,,,,,,,,,,,,,,0.002186,,,,,,,,,,,0.001441,,,,,,,,,,,0.002468,,,,,,,,,,,0.007413,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_001464_gtFine,2048,1024,,,,,,,,,,,0.000701,,,,,,,,,,,0.000832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354209,,,,,,,,,,,,,,,,,,,,0.000083,,,,,,,,,,,0.000663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_002512_gtFine,2048,1024,,,,,,,,,,,0.000764,,,,,,,,,,,0.001068,,,,,,,,,,,0.000334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356689,,,,,,,,,,,,,,,,,,,,0.000153,,,,,,,,,,,0.000139,,,,,,,,,,,0.000357,,,,,,,,,,,0.000674,,,,,,,,,0.000999,0.001459,,,
val,frankfurt,frankfurt_000001_002646_gtFine,2048,1024,0.000392,0.000589,0.000982,0.000741,0.000478,0.000233,0.000111,0.000224,0.000453,0.000554,0.000298,0.000523,0.000914,0.000092,0.000652,0.000757,0.000809,0.001338,,,,0.000365,,,,,,,,,,,0.000551,,,,,,,,,,,0.000755,,,,,,,,,,,0.000646,,,,,,,,,,,0.000537,,,,,,,,,,,0.000201,,,,,,,,,,,0.000127,,,,,,,0.000478,,,,,,,,,,,0.369295,,0.003264,,,,,,,,,,,,,,,,,,0.001503,,,,,,,,,,,0.000378,,,,,,,,,,,0.007537,,,,,,,,,,,0.012977,,,,,,,,,0.022769,0.006456,,,
val,frankfurt,frankfurt_000001_002759_gtFine,2048,1024,0.000579,0.004944,0.000549,0.000717,0.000674,0.001410,,,,,0.001096,,,,,,,,,,,0.001787,,,,,,,,,,,0.001391,,,,,,,,,,,0.002261,,,,,,,,,,,0.001517,,,,,,,,,,,0.000527,,,,,,,,,,,0.000994,,,,,,,,,,,0.000722,,,,,,,0.000501,,,,,,,,,,,0.385500,,0.021103,,,,,,,,,,,,,,,,,,0.000164,,,,,,,,,,,0.000549,,,,,,,,,,,0.011909,,,,,,,,,,,0.013705,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_003056_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355582,,,,,,,,,,,,,,,,,,,,0.001116,,,,,,,,,,,0.000170,,,,,,,,,,,0.014516,,,,,,,,,,,0.000297,,,,,,,,,0.000696,0.002158,0.001540,0.002597,0.010430
val,frankfurt,frankfurt_000001_003588_gtFine,2048,1024,,,,,,,,,,,0.001008,,,,,,,,,,,0.001719,,,,,,,,,,,0.000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005523,,0.143538,0.030529,0.048766,0.001781,,,,,0.001299,,,,,,,,,,0.000824,,,,,,,,,,,0.000322,,,,,,,,,,,0.000808,,,,,,,,,,,0.003385,,,,,,,,,0.003214,0.000945,0.001471,0.000821,0.001251
val,frankfurt,frankfurt_000001_004327_gtFine,2048,1024,0.004616,,,,,,,,,,0.005993,,,,,,,,,,,0.005661,,,,,,,,,,,0.005353,,,,,,,,,,,0.008868,,,,,,,,,,,0.008512,,,,,,,,,,,0.012989,,,,,,,,,,,0.012180,,,,,,,,,,,0.017244,,,,,,,0.005201,,,,,,,,,,,0.087031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_004736_gtFine,2048,1024,,,,,,,,,,,0.000328,,,,,,,,,,,0.000187,,,,,,,,,,,0.000334,,,,,,,,,,,0.000363,,,,,,,,,,,0.000257,,,,,,,,,,,0.000236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259858,,,,,,,,,,,,,,,,,,,,0.000539,,,,,,,,,,,0.000972,,,,,,,,,,,0.005921,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_004859_gtFine,2048,1024,,,,,,,,,,,0.000358,,,,,,,,,,,0.000580,,,,,,,,,,,0.000162,,,,,,,,,,,0.000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000831,,0.225427,,,,,,,,,,,,,,,,,,0.000186,,,,,,,,,,,0.000210,,,,,,,,,,,0.000098,,,,,,,,,,,0.001162,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_005184_gtFine,2048,1024,0.000289,0.000359,0.000483,0.000387,0.000661,,,,,,0.000962,,,,,,,,,,,0.000537,,,,,,,,,,,0.000041,,,,,,,,,,,0.000504,,,,,,,,,,,0.000451,,,,,,,,,,,0.000249,,,,,,,,,,,0.000268,,,,,,,,,,,0.000153,,,,,,,0.000211,,,,,,,,,,,0.076387,,0.012743,0.071529,,,,,,,,,,,,,,,,,0.000836,,,,,,,,,,,0.000447,,,,,,,,,,,0.004155,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_005410_gtFine,2048,1024,0.002038,0.000907,0.002115,,,,,,,,0.001266,,,,,,,,,,,0.006534,,,,,,,,,,,0.012355,,,,,,,,,,,0.011075,,,,,,,,,,,0.000761,,,,,,,,,,,0.000809,,,,,,,,,,,0.000305,,,,,,,,,,,0.008725,,,,,,,0.001634,,,,,,,,,,,0.395132,,,,,,,,,,,,,,,,,,,,0.002121,,,,,,,,,,,0.001223,,,,,,,,,,,0.001193,,,,,,,,,,,0.003385,,,,,,,,,0.000873,0.001267,0.002571,0.031020,
val,frankfurt,frankfurt_000001_005703_gtFine,2048,1024,,,,,,,,,,,0.000114,,,,,,,,,,,0.000737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015995,,0.245296,,,,,,,,,,,,,,,,,,0.060795,,,,,,,,,,,0.000838,,,,,,,,,,,0.002063,,,,,,,,,,,0.002462,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_005898_gtFine,2048,1024,,,,,,,,,,,0.000163,,,,,,,,,,,0.000143,,,,,,,,,,,0.000271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143666,,,,,,,,,,,,,,,,,,,,0.001799,,,,,,,,,,,0.000541,,,,,,,,,,,0.001494,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_007285_gtFine,2048,1024,,,,,,,,,,,0.000402,,,,,,,,,,,0.000939,,,,,,,,,,,0.003180,,,,,,,,,,,0.004404,,,,,,,,,,,0.001087,,,,,,,,,,,0.000376,,,,,,,,,,,0.000295,,,,,,,,,,,0.000360,,,,,,,,,,,,,,,,,,0.281854,,,,,,,,,,,,,,,,,,,,0.059737,,,,,,,,,,,0.000173,,,,,,,,,,,0.015873,,,,,,,,,,,0.001099,,,,,,,,,0.020776,,,,
val,frankfurt,frankfurt_000001_007407_gtFine,2048,1024,,,,,,,,,,,0.001270,,,,,,,,,,,0.003373,,,,,,,,,,,0.002949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.493412,,,,,,,,,,,,,,,,,,,,0.040095,,,,,,,,,,,0.002609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_007622_gtFine,2048,1024,,,,,,,,,,,0.003896,,,,,,,,,,,0.000179,,,,,,,,,,,0.000345,,,,,,,,,,,0.000847,,,,,,,,,,,0.001405,,,,,,,,,,,0.001757,,,,,,,,,,,0.003841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423071,,,,,,,,,,,,,,,,,,,,0.000363,,,,,,,,,,,0.000960,,,,,,,,,,,0.001050,,,,,,,,,,,0.022729,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_007857_gtFine,2048,1024,,,,,,,,,,,0.002177,,,,,,,,,,,0.002033,,,,,,,,,,,0.006146,,,,,,,,,,,0.000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418802,,,,,,,,,,,,,,,,,,,,0.000620,,,,,,,,,,,0.001704,,,,,,,,,,,0.003174,,,,,,,,,,,0.014758,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_007973_gtFine,2048,1024,0.000248,,,,,,,,,,0.000402,,,,,,,,,,,0.000752,,,,,,,,,,,0.000807,,,,,,,,,,,0.003359,,,,,,,,,,,0.003776,,,,,,,,,,,0.001069,,,,,,,,,,,0.001167,,,,,,,,,,,0.000341,,,,,,,0.000283,,,,,,,,,,,0.401226,,0.010752,,,,,,,,,,,,,,,,,,0.007059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_008200_gtFine,2048,1024,,,,,,,,,,,0.000679,,,,,,,,,,,0.000613,,,,,,,,,,,0.000634,,,,,,,,,,,0.000648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384395,,,,,,,,,,0.000484,0.002238,0.001693,0.003552,,,,,,,0.000228,,,,,,,,,,,0.014992,,,,,,,,,,,0.000560,,,,,,,,,,,0.000518,,,,,,,,,0.000909,0.000342,0.000171,0.000347,0.000851
val,frankfurt,frankfurt_000001_008688_gtFine,2048,1024,,,,,,,,,,,0.000527,,,,,,,,,,,0.000475,,,,,,,,,,,0.003484,,,,,,,,,,,0.003512,,,,,,,,,,,0.001309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296883,,0.040810,,,,,,,,,,,,,,,,,,0.001411,,,,,,,,,,,0.016458,,,,,,,,,,,0.003937,,,,,,,,,,,0.009215,,,,,,,,,0.000902,0.001354,0.003229,,
val,frankfurt,frankfurt_000001_009058_gtFine,2048,1024,,,,,,,,,,,0.000185,,,,,,,,,,,0.000225,,,,,,,,,,,0.000128,,,,,,,,,,,0.000382,,,,,,,,,,,0.000708,,,,,,,,,,,0.000619,,,,,,,,,,,0.001533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229492,,0.228777,,,,,,,,,,,,,,,,,,0.001722,,,,,,,,,,,0.001032,,,,,,,,,,,0.002548,,,,,,,,,,,0.022087,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_009504_gtFine,2048,1024,,,,,,,,,,,0.001341,,,,,,,,,,,0.001100,,,,,,,,,,,0.000704,,,,,,,,,,,0.001095,,,,,,,,,,,0.000831,,,,,,,,,,,0.000961,,,,,,,,,,,0.001278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228525,,0.227784,,,,,,,,,,,,,,,,,,0.001043,,,,,,,,,,,0.000148,,,,,,,,,,,0.000867,,,,,,,,,,,0.002347,,,,,,,,,0.001591,,,,
val,frankfurt,frankfurt_000001_009854_gtFine,2048,1024,,,,,,,,,,,0.000532,,,,,,,,,,,0.000480,,,,,,,,,,,0.001760,,,,,,,,,,,0.000575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034356,,0.226365,0.131850,0.057278,,,,,,0.002198,0.005647,0.000972,0.001202,0.000901,0.002135,0.006302,0.001087,,,0.001526,,,,,,,,,,,0.001815,,,,,,,,,,,0.001541,,,,,,,,,,,0.000984,,,,,,,,,0.002511,0.001459,0.002186,0.006704,0.001697
val,frankfurt,frankfurt_000001_010156_gtFine,2048,1024,0.007067,0.008597,,,,,,,,,0.000497,,,,,,,,,,,0.000909,,,,,,,,,,,0.000254,,,,,,,,,,,0.007700,,,,,,,,,,,0.000988,,,,,,,,,,,0.001977,,,,,,,,,,,0.003020,,,,,,,,,,,0.002971,,,,,,,0.007195,,,,,,,,,,,0.329819,,0.145421,,,,,,,,,,,,,,,,,,0.000738,,,,,,,,,,,0.001675,,,,,,,,,,,0.006088,,,,,,,,,,,0.007664,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_010444_gtFine,2048,1024,,,,,,,,,,,0.000314,,,,,,,,,,,0.001020,,,,,,,,,,,0.001769,,,,,,,,,,,0.002912,,,,,,,,,,,0.003129,,,,,,,,,,,0.006222,,,,,,,,,,,0.009903,,,,,,,,,,,0.001336,,,,,,,,,,,,,,,,,,0.462035,,,,,,,,,,,,,,,,,,,,0.002392,,,,,,,,,,,0.004593,,,,,,,,,,,0.004395,,,,,,,,,,,0.001529,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_010600_gtFine,2048,1024,,,,,,,,,,,0.000846,,,,,,,,,,,0.001890,,,,,,,,,,,0.001790,,,,,,,,,,,0.001834,,,,,,,,,,,0.001517,,,,,,,,,,,0.001051,,,,,,,,,,,0.000498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052176,,0.223507,0.164220,,,,,,,,,,,,,,,,,0.001364,,,,,,,,,,,0.004909,,,,,,,,,,,0.057125,,,,,,,,,,,0.064399,,,,,,,,,0.005757,0.001480,0.003372,,
val,frankfurt,frankfurt_000001_010830_gtFine,2048,1024,,,,,,,,,,,0.000303,,,,,,,,,,,0.000651,,,,,,,,,,,0.007114,,,,,,,,,,,0.001284,,,,,,,,,,,0.005770,,,,,,,,,,,0.007751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200078,,0.235317,,,,,,,,0.019922,0.038684,,,,,,,,,0.001762,,,,,,,,,,,0.000987,,,,,,,,,,,0.005380,,,,,,,,,,,0.017332,,,,,,,,,0.032939,0.001070,0.001197,0.010090,0.004507
val,frankfurt,frankfurt_000001_011162_gtFine,2048,1024,0.002247,0.000453,0.001747,0.000483,0.000693,0.000534,0.000499,0.000691,0.000415,0.001068,0.002482,0.000572,0.002713,0.001995,0.000036,0.000253,0.006633,0.007237,0.001141,,,0.003157,,,,,,,,,,,0.004323,,,,,,,,,,,0.004833,,,,,,,,,,,0.001912,,,,,,,,,,,0.002373,,,,,,,,,,,0.007516,,,,,,,,,,,0.001281,,,,,,,0.001255,,,,,,,,,,,0.207039,,0.218549,0.056428,,,,,,,,,,,,,,,,,0.001448,,,,,,,,,,,0.003884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_011715_gtFine,2048,1024,0.008117,0.000825,0.009040,0.005895,0.000410,0.000587,0.001307,0.001302,0.001581,0.001949,0.002994,0.006826,0.006208,,,,,,,,,0.002624,,,,,,,,,,,0.003916,,,,,,,,,,,0.002414,,,,,,,,,,,0.000330,,,,,,,,,,,0.014199,,,,,,,,,,,0.001394,,,,,,,,,,,0.007058,,,,,,,0.011675,,,,,,,,,,,0.191664,,0.261555,,,,,,,,,,,,,,,,,,0.000415,,,,,,,,,,,0.001919,,,,,,,,,,,0.005386,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_011835_gtFine,2048,1024,0.020132,0.023517,0.001218,0.001572,0.000777,0.000245,0.002820,0.002247,0.006707,0.005602,0.001354,0.011770,0.014486,,,,,,,,,0.001343,,,,,,,,,,,0.003058,,,,,,,,,,,0.016462,,,,,,,,,,,0.017975,,,,,,,,,,,0.019632,,,,,,,,,,,0.006676,,,,,,,,,,,0.005179,,,,,,,0.013226,,,,,,,,,,,0.234798,,0.222731,,,,,,,,,,,,,,,,,,0.000639,,,,,,,,,,,0.000867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_012038_gtFine,2048,1024,0.002761,0.003644,,,,,,,,,0.001537,,,,,,,,,,,0.002017,,,,,,,,,,,0.003384,,,,,,,,,,,0.003907,,,,,,,,,,,0.003664,,,,,,,,,,,0.003413,,,,,,,,,,,0.000809,,,,,,,,,,,0.000188,,,,,,,0.000671,,,,,,,,,,,0.414078,,,,,,,,,,,,,,,,,,,,0.001576,,,,,,,,,,,0.004069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_012519_gtFine,2048,1024,0.001173,0.003099,,,,,,,,,0.000360,,,,,,,,,,,0.000405,,,,,,,,,,,0.000405,,,,,,,,,,,0.001038,,,,,,,,,,,0.000329,,,,,,,,,,,0.000961,,,,,,,,,,,0.001173,,,,,,,,,,,0.011764,,,,,,,0.004908,,,,,,,,,,,0.447319,,,,,,,,,,,,,,,,,,,,0.005775,,,,,,,,,,,0.012279,,,,,,,,,,,0.025993,,,,,,,,,,,0.038348,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_012699_gtFine,2048,1024,0.001179,0.000130,0.002543,0.001557,0.002627,0.002003,0.003772,0.001726,0.000359,0.000835,0.000342,0.000924,0.000444,0.001100,0.003024,0.000570,0.002930,0.002054,0.001608,0.002789,0.007872,0.000565,,,,,,,,,,,0.000659,,,,,,,,,,,0.001064,,,,,,,,,,,0.001790,,,,,,,,,,,0.001064,,,,,,,,,,,0.001505,,,,,,,,,,,0.002727,,,,,,,0.002204,,,,,,,,,,,0.406457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_012738_gtFine,2048,1024,0.008445,0.005079,0.024402,0.021918,0.000501,0.000886,0.000546,0.000102,0.000071,0.000510,0.002017,0.000145,0.001101,0.000786,0.000700,0.007542,,,,,,0.010158,,,,,,,,,,,0.000278,,,,,,,,,,,0.004749,,,,,,,,,,,0.003875,,,,,,,,,,,0.009117,,,,,,,,,,,0.010575,,,,,,,,,,,0.001863,,,,,,,0.006932,,,,,,,,,,,0.424814,,,,,,,,,,,,,,,,,,,,0.001474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_012870_gtFine,2048,1024,0.003134,0.005032,0.005083,0.009244,0.000537,0.001198,0.000593,0.002502,0.007738,0.003912,0.000487,0.006002,0.005612,0.001685,0.001704,0.001752,0.001651,0.001320,0.001793,0.001127,0.003141,0.000310,0.002759,0.004299,0.003681,,,,,,,,0.000505,,,,,,,,,,,0.000845,,,,,,,,,,,0.000101,,,,,,,,,,,0.000162,,,,,,,,,,,0.002122,,,,,,,,,,,0.007973,,,,,,,0.002589,,,,,,,,,,,0.422258,,,,,,,,,,,,,,,,,,,,0.000650,,,,,,,,,,,0.000406,,,,,,,,,,,0.001013,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_013016_gtFine,2048,1024,0.001750,0.001463,0.002049,0.002089,0.000733,0.037000,0.002847,0.003256,0.018003,0.011697,0.000546,0.027598,0.022563,0.003293,0.020232,0.050753,,,,,,0.000369,,,,,,,,,,,0.000299,,,,,,,,,,,0.000355,,,,,,,,,,,0.000762,,,,,,,,,,,0.000864,,,,,,,,,,,0.000707,,,,,,,,,,,0.005232,,,,,,,0.002739,,,,,,,,,,,0.383278,,,,,,,,,,,,,,,,,,,,0.000293,,,,,,,,,,,0.000433,,,,,,,,,,,0.000793,,,,,,,,,,,0.003340,,,,,,,,,0.006937,0.002828,,,
val,frankfurt,frankfurt_000001_013496_gtFine,2048,1024,0.000193,0.000448,0.000789,0.000434,0.000464,0.000449,0.000415,0.000561,0.000068,0.000258,0.000196,0.000537,0.000803,0.001323,0.000920,0.001293,0.001414,0.000175,0.002087,0.000934,,0.000383,,,,,,,,,,,0.000137,,,,,,,,,,,0.000173,,,,,,,,,,,0.000144,,,,,,,,,,,0.000298,,,,,,,,,,,0.000177,,,,,,,,,,,0.000310,,,,,,,0.000238,,,,,,,,,,,0.274561,,0.165469,,,,,,,,0.000143,0.000666,0.000160,0.000247,0.000147,0.000841,0.000785,0.005736,0.065855,,0.001097,,,,,,,,,,,0.001416,,,,,,,,,,,0.002613,,,,,,,,,,,0.003499,,,,,,,,,0.004386,0.004118,0.017722,0.000105,0.000205
val,frankfurt,frankfurt_000001_013710_gtFine,2048,1024,0.000063,0.000087,0.000516,0.000616,0.000661,0.001493,0.005822,0.000021,0.000117,,0.000055,,,,,,,,,,,0.000052,,,,,,,,,,,0.000062,,,,,,,,,,,0.000161,,,,,,,,,,,0.000147,,,,,,,,,,,0.000412,,,,,,,,,,,0.000364,,,,,,,,,,,0.000092,,,,,,,0.000117,,,,,,,,,,,0.205265,,0.175362,0.024595,,,,,,,,,,,,,,,,,0.000681,,,,,,,,,,,0.000615,,,,,,,,,,,0.015448,,,,,,,,,,,0.020236,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_014221_gtFine,2048,1024,0.000566,0.000089,0.000140,0.000077,0.000052,0.000143,0.000266,0.000105,0.000263,0.000264,0.000085,0.000306,0.000153,0.000146,0.000494,0.000144,0.000047,0.000081,0.001107,0.001659,0.000527,0.000248,0.000539,0.000942,0.001713,0.003526,0.002250,0.000062,0.000062,0.000107,0.000072,0.000083,0.000084,0.000072,,,,,,,,,,0.000317,,,,,,,,,,,0.000065,,,,,,,,,,,0.000262,,,,,,,,,,,0.000398,,,,,,,,,,,0.000633,,,,,,,0.000934,,,,,,,,,,,0.240606,,0.003445,0.190742,,,,,,,,,,,,,,,,,0.000539,,,,,,,,,,,0.002095,,,,,,,,,,,0.002924,,,,,,,,,,,0.006767,,,,,,,,,0.007806,0.019226,0.055891,0.025469,
val,frankfurt,frankfurt_000001_014406_gtFine,2048,1024,0.000227,0.000425,0.001113,0.000979,0.001244,0.002074,0.003355,0.002088,0.002178,0.003298,0.000298,0.004447,0.000281,0.000240,0.000306,0.002316,0.006186,,,,,0.000201,,,,,,,,,,,0.000240,,,,,,,,,,,0.000332,,,,,,,,,,,0.000119,,,,,,,,,,,0.000243,,,,,,,,,,,0.000219,,,,,,,,,,,0.000322,,,,,,,0.000280,,,,,,,,,,,0.175123,,0.207623,,,,,,,,,,,,,,,,,,0.005621,,,,,,,,,,,0.020599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val,frankfurt,frankfurt_000001_014565_gtFine,2048,1024,,,,,,,,,,,0.000218,,,,,,,,,,,0.000138,,,,,,,,,,,0.000658,,,,,,,,,,,0.001373,,,,,,,,,,,0.000648,,,,,,,,,,,0.001584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421103,,,,,,,,,,,,,,,,,,,,0.000282,,,,,,,,,,,0.000159,,,,,,,,,,,0.000432,,,,,,,,,,,0.000548,,,,,,,,,0.003153,0.004637,0.019334,,
val,frankfurt,frankfurt_000001_014741_gtFine,2048,1024,,,,,,,,,,,0.000069,,,,,,,,,,,0.000627,,,,,,,,,,,0.000368,,,,,,,,,,,0.000429,,,,,,,,,,,0.000855,,,,,,,,,,,0.000816,,,,,,,,,,,0.003899,,,,,,,,,,,0.003307,,,,,,,,,,,,,,,,,,0.191282,,0.102827,0.079504,0.089405,,,,,,,,,,,,,,,,0.000312,,,,,,,,,,,0.001041,,,,,,,,,,,0.003519,,,,,,,,,,,0.001712,,,,,,,,,0.002002,0.002691,0.006927,0.001534,
val,frankfurt,frankfurt_000001_015091_gtFine,2048,1024,,,,,,,,,,,0.000208,,,,,,,,,,,0.000201,,,,,,,,,,,0.000531,,,,,,,,,,,0.001781,,,,,,,,,,,0.000257,,,,,,,,,,,0.000981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.232197,,0.146504,,,,,,,,0.031364,0.000170,,,,,,,,,0.000207,,,,,,,,,,,0.000816,,,,,,,,,,,0.000489,,,,,,,,,,,0.000828,,,,,,,,,0.003143,0.000301,0.011565,0.005621,0.039669
